,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,"{'post_id': 'p3jwup', 'text': 'Surpreendentemente, o Prefeito Ricardo Nunes adotou pauta conservadora no ensino\nhttps://www.newsatual.com/melhor-que-covas-novo-prefeito-de-sp-surpreende/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/49b88649a0672a850fded9f848fefb10.jpg'}","{'post_id': 'p3irr8', 'text': 'Aziz está com medo de responder diretamente as Forças Armadas\nhttps://www.newsatual.com/aziz-celebra-insulto-felipeneto-contra-comandante/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/Studio_Project-45.jpeg'}","{'post_id': 'p3hksv', 'text': 'Neymar e Bolsonaro tornaram-se as duas pessoas mais odiadas pela Rede Globo\nhttps://www.newsatual.com/neymar-sudito-de-bolsonaro-dispara-comentarista-globo/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/05/neymarebolsonaro.jpg'}","{'post_id': 'p3is4z', 'text': '“Nós não enviaremos 50 notas para Aziz. É apenas essa”\nhttps://www.newsatual.com/comandantes-marinha-aeronautica-humilham-aziz/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/final_60e8d278002ee90110f46768_213324.png'}","{'post_id': 'p3fylm', 'text': 'Chefe da Aeronáutica elevou o tom, e enfatizou: “Homem armado não ameaça”\nhttps://www.newsatual.com/apos-fala-da-aeronautica-moraes-se-pronuncia/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/Studio_Project-44.jpeg'}","{'post_id': 'p3gypx', 'text': 'https://www.newsatual.com/a-globo-quase-comprou-o-sbt/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/Studio_Project-43.jpeg'}","{'post_id': 'p3hkrf', 'text': 'Incrível o nível de sordidez, de baixeza e covardia da grande mídia.\nhttps://www.newsatual.com/o-antagonista-publica-artigo-humoristico-morte-bolsonaro/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/unnamed-3.jpg'}","{'post_id': 'p3e0vb', 'text': 'No processo, Silvio foi acusado até de ”comportamento machista”\nhttps://www.newsatual.com/silvio-santos-1a-vitoria-contra-jornalista-20-milhoes/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/silvio-santos.jpg'}","{'post_id': 'p2yn18', 'text': 'Mudança proposta pelos togados do STF busca enfraquecer o presidente\nhttps://www.newsatual.com/juizes-stf-querem-diminuir-poderes-presidente/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/06/ministro-luis-roberto-barroso-stf-3.jpg'}","{'post_id': 'p2x6hw', 'text': 'Felipe Santa Cruz tornou-se o ”Rodrigo Maia” da OAB\nhttps://www.newsatual.com/presidente-petista-da-oab-esta-isolado/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/05/oabfelipsantacruz.jpg'}","{'post_id': 'p2y756', 'text': 'Quem é da Globo, pode tudo?\nhttps://www.newsatual.com/celebridades-defendem-apresentadora-da-globo/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/marina-ruy-barbosa-festa-aniversario_widelg.jpg'}","{'post_id': 'p2xj2l', 'text': 'Forçar o general e ministro da Defesa a prestar esclarecimentos? Não parece uma boa ideia!\nhttps://www.newsatual.com/tentativa-intimidacao-esquerda-quer-convocar-min-defesa/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/general-braga-netto.jpg'}","{'post_id': 'p2vr6n', 'text': 'Clima de tensão\nhttps://www.newsatual.com/caso-senado-retome-ofensas-havera-reacao/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/final_60e73e9e5508d0008db11fce_197907.png'}","{'post_id': 'p2xuw0', 'text': 'Após a resposta dos militares, Aziz surtou com o presidente do Senado\nhttps://www.newsatual.com/nao-me-intimidem-reclama-aziz-para-militares/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/Studio_Project-42.jpeg'}","{'post_id': 'p2u6gv', 'text': 'Tamo junto, presidente! 🇧🇷', 'image': 'https://media.gettr.com/group39/getter/2021/07/08/14/058d0e57-917b-6222-078b-5092f781a70b/69c6dde6626b377aac4f5ba59517663e.jpg'}","{'post_id': 'p2mjb5', 'text': 'Carmen Lúcia, juíza do STF, tentou fazer isso e não deu nada certo, Aziz, mas continue!\n\nhttps://www.newsatual.com/brincando-com-fogo-aziz-provoca-forcas-armadas/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/Studio_Project-41.jpeg'}","{'post_id': 'p2n7nx', 'text': 'Se não fala o que Aziz quer, ele prende. Voltamos pro cangaço\nhttps://www.newsatual.com/omar-aziz-manda-prender-ex-diretor-da-saude/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/9668284_x720.jpg'}","{'post_id': 'p2m7b1', 'text': 'A jornalista-militante Amanda Klein gosta de lacrar, mas não aguenta ouvir algumas verdades\nhttps://www.newsatual.com/discussao-jornalista-amanda-klein-e-constantino/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/redetv-opiniao-no-ar-amanda-klein-reproducao-11-3.jpg'}","{'post_id': 'p2m9as', 'text': 'O que farão a seguir? Prenderão o Sikêra por ele falar o que a mídia não gosta?\nhttps://www.newsatual.com/instagram-desativa-conta-de-sikera-jr/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/E5tGh0tXwAEjdX5.jpg'}","{'post_id': 'p2lzq5', 'text': 'O heroísmo e a frieza extraordinária desse policial carioca foram registrados em vídeo\nhttps://www.newsatual.com/policial-heroico-enfrenta-sequestrador-e-dispara/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/xxglo_angra.jpgMic_.rv3iPfmmt4-800x450.jpg.pagespeed.ic_.3i66t1Lt6J.jpg'}","{'post_id': 'p2lzq5', 'text': 'O heroísmo e a frieza extraordinária desse policial carioca foram registrados em vídeo\nhttps://www.newsatual.com/policial-heroico-enfrenta-sequestrador-e-dispara/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/xxglo_angra.jpgMic_.rv3iPfmmt4-800x450.jpg.pagespeed.ic_.3i66t1Lt6J.jpg'}","{'post_id': 'p2j9k5', 'text': 'ESTE HOMEM FOI ESCOLHIDO POR DEUS', 'image': 'https://media.gettr.com/group41/getter/2021/07/07/14/88dcaaa2-9263-8481-26f8-82be5159ac52/d10a63fc21076e486bbe3f93534cf22c.jpg'}","{'post_id': 'p2ee6h', 'text': 'null', 'image': 'https://media.gettr.com/group39/getter/2021/07/07/00/4b104802-7e26-41ba-8af6-91dc8541d7e8/c1847fe49d68f0a910ce42c3927f0834.jpg'}","{'post_id': 'p2fh1t', 'text': 'null', 'image': 'https://media.gettr.com/group39/getter/2021/07/07/00/d3c6c08f-3661-092f-b896-d65a3e7261d4/377978ad5bd2c0527472fcef3e8e2234.jpg'}","{'post_id': 'p2ekgh', 'text': 'A obsessão contra o voto impresso só aumenta as suspeitas de fraude\nhttps://www.newsatual.com/presidente-comissao-voto-impresso-denuncia-interferencia/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/final_60e4e4649c1910004b9fde43_504462.png'}","{'post_id': 'p2enyp', 'text': '#PLANOSAFRA | Ministro Paulo Guedes afirmou, durante o lançamento do Plano Safra 2021/2022, que o Brasil mostrou na pandemia a vocação de ser o celeiro do mundo (território em que há grande produção de cereais, região fértil). Brasil já sabe do agronegócio e da competividade. “O agronegócio, pela primeira vez, passou a própria indústria de transformação”, disse Guedes. ', 'image': 'https://media.gettr.com/group39/getter/2021/07/06/23/5c4ebd1b-b0aa-0ec2-bb1b-c4c72d5f8520/ed5c8f20e6b0a6e45ae718eccb2ad429.jpg'}","{'post_id': 'p2ecf9', 'text': 'absurdo....\nhttps://www.newsatual.com/jogador-da-selecao-vira-reu-por-nao-usar-24/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/51293444514-18483af067-k.jpg'}","{'post_id': 'p2d29x', 'text': 'Vejam o choro da esquerda que idolatrava a celebridade:\nhttps://www.newsatual.com/celebridade-bolsominion-irrita-esquerda/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/Studio_Project-39-1.jpeg'}","{'post_id': 'p252ry', 'text': 'Fiquem em casa, enquanto a Globo vai pra farra!\nhttps://www.newsatual.com/figuroes-da-globo-participam-de-festao/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/marina-ruy-barbosa-festa-aniversario_widelg.jpg'}","{'post_id': 'p20j7p', 'text': 'Substituto de Marco Aurélio no STF, o novo juiz é ”terrivelmente cristão”, como prometeu Bolsonaro\nhttps://www.newsatual.com/bolsonaro-anuncia-quem-sera-novo-juiz-stf/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/05/bolsonarovaiagir.jpg'}","{'post_id': 'p20qc8', 'text': 'Deixe a sua opinião. Está saindo do papel. 🤝🇧🇷', 'image': 'https://media.gettr.com/group42/getter/2021/07/06/17/55ec35de-e55a-c2b1-bdb1-54f8e04fc8e5/2f19678eb6eb4f14ebbd38f1f6e3aff8.jpg'}","{'post_id': 'p208v7', 'text': 'null', 'image': 'https://media.gettr.com/group33/getter/2021/07/06/15/e31af5c4-e364-1daf-26d2-5ff285bac860/53cf95f4ed1e4fcb8ae22c6ae047c4c8.jpg'}","{'post_id': 'p1vyeo', 'text': 'Caso seja verdade, quem estaria por trás de tudo isso?\nhttps://www.newsatual.com/ha-um-ministro-do-stf-sendo-chantageado-disse-gilmar/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/05/gilmarmendes.jpg'}","{'post_id': 'p1w0hx', 'text': 'null', 'image': 'https://media.gettr.com/group8/getter/2021/07/06/01/647dd6f6-87b5-c888-9972-b88c67e69e55/ed30f70ced464da4b1420aedd24d20b7.jpg'}","{'post_id': 'p1vifc', 'text': 'Essas chantagens estariam por trás da militância do STF\nhttps://www.newsatual.com/bolsonaro-sinaliza-que-3-juizes-stf-sob-chantagem/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/Ministros-STF-e1608327359313.jpg'}","{'post_id': 'p1vbuy', 'text': '10! E você, oque acha?', 'image': 'https://media.gettr.com/group41/getter/2021/07/06/00/637787ea-c770-f6a6-8453-664e3f84f5cc/6450bc3cf250a090a2fdd48f027377b2.jpg'}","{'post_id': 'p1uc4h', 'text': '- Prorrogação do Auxílio Emergencial ', 'image': 'null'}","{'post_id': 'p1sa7k', 'text': 'Está tão desesperada que quer se reconciliar com os petistas, Joice?\nhttps://www.newsatual.com/entrevista-para-site-petista-joice-poe-em-duvida-a-facada/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/Studio_Project-38.jpeg'}","{'post_id': 'p1kbxe', 'text': 'Partidos tramaram um golpe baixo contra o voto impresso, e saíram derrotados\nhttps://www.newsatual.com/bolsonaristas-vencem-tentativa-de-golpe-voto-impresso/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/E5IJlSUWYAEK45N-1.jpg'}","{'post_id': 'p1pfo8', 'text': '- Nem eu!', 'image': 'https://media.gettr.com/group39/getter/2021/07/05/20/606c4480-f12c-baf0-3969-6ed0c9babd0d/c1ac6717cec0902766788726b311b0cd.jpg'}","{'post_id': 'p1mkjj', 'text': 'Um dos maiores veículos da mídia publicou uma matéria surpreendentemente sincera sobre ”o que está dificultando o impeachment”\nhttps://www.newsatual.com/lapso-de-sinceridade-midia-admite-dificuldades-impeachment/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/Studio_Project-37.jpeg'}","{'post_id': 'p1o9wd', 'text': 'DESTRUINDO A HIPOCRISIA DO PT', 'image': 'null'}","{'post_id': 'p1ooub', 'text': 'Quem concorda respira! ', 'image': 'https://media.gettr.com/group31/getter/2021/07/05/19/56f93b36-2dea-9eb7-c3d4-2ba246b51025/633df46025cafe7d256996971bdcd7aa.jpg'}","{'post_id': 'p1p991', 'text': 'null', 'image': 'https://media.gettr.com/group1/getter/2021/07/05/19/8df7a4d3-0154-8931-e6e0-ab7c9f5eb7bb/661a3e58aec2e6cd31e973ceaeff0e51.jpg'}","{'post_id': 'p1jx3e', 'text': 'Pelas suas atividades subversivas, esse bilionário já foi banido da Hungria\nhttps://www.newsatual.com/mega-bilionario-investiu-117-milhoes-em-ongs-brasileiras/', 'image': 'https://www.newsatual.com/wp-content/uploads/2021/07/Studio_Project-36.jpeg'}","{'post_id': 'p1ns4w', 'text': 'Tem? Comentem! ', 'image': 'https://media.gettr.com/group36/getter/2021/07/05/17/90031053-825c-18aa-b802-f989e8097d84/2290ebb1fb2f02da92dbe00474f04193.jpg'}","{'post_id': 'p1lixr', 'text': 'Soldado do Brasil!🇧🇷', 'image': 'https://media.gettr.com/group11/getter/2021/07/05/14/98a0542a-c5de-4635-e1bb-6c7fb998d541/883b95b3805527636adc18925fc319cc.jpg'}","{'post_id': 'p1n7uk', 'text': 'Conte aqui nos comentários:', 'image': 'https://media.gettr.com/group25/getter/2021/07/05/16/e7523f10-9b3d-fc01-6c17-2248e785022c/5fbf1905a2e1945e6781aa0db98e486a.jpg'}"
